
-------------------------------------
0p/2s
Item1: 0p/3s, Item2: 3p/0s, Exclusive: 1c/0c0a, Prob: 0.0961, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/0s, Item2: 2p/2s, Exclusive: 2c/0c0a, Prob: 0.094, Annul Prob: 0.2593, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 2
Item1: 1p/1s, Item2: 2p/1s, Exclusive: 2c/0c0a, Prob: 0.094, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 2
Item1: 1p/2s, Item2: 2p/0s, Exclusive: 2c/0c0a, Prob: 0.094, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 2
Item1: 0p/1s, Item2: 3p/1s, Exclusive: 1c/3c0a, Prob: 0.0883, Annul Prob: 0.2593, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 2
Item1: 0p/2s, Item2: 3p/0s, Exclusive: 1c/3c0a, Prob: 0.0883, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 2
Item1: 1p/0s, Item2: 2p/2s, Exclusive: 1c/3c0a, Prob: 0.0883, Annul Prob: 0.2593, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 2
Item1: 1p/1s, Item2: 2p/1s, Exclusive: 1c/3c0a, Prob: 0.0883, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 2
Item1: 1p/2s, Item2: 2p/0s, Exclusive: 1c/3c0a, Prob: 0.0883, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 2
Item1: 0p/3s, Item2: 3p/0s, Exclusive: 1c/2c1a, Prob: 0.0868, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 1p/1s, Item2: 2p/2s, Exclusive: 0c/2c1a, Prob: 0.0777, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 2, Desired Suffixes: 3
Item1: 0p/2s, Item2: 3p/0s, Exclusive: 1c/2c2a, Prob: 0.0744, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 2, Eldritch Annuls: 3, Desired Suffixes: 2
Item1: 0p/3s, Item2: 3p/1s, Exclusive: 1c/1c1a, Prob: 0.0744, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 4
Item1: 1p/2s, Item2: 2p/2s, Exclusive: 1c/1c1a, Prob: 0.0744, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 4
Item1: 1p/3s, Item2: 2p/1s, Exclusive: 1c/1c1a, Prob: 0.0744, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 4
Item1: 0p/1s, Item2: 3p/1s, Exclusive: 0c/2c2a, Prob: 0.0735, Annul Prob: 0.2593, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 2, Desired Suffixes: 2
Item1: 1p/1s, Item2: 2p/1s, Exclusive: 0c/2c2a, Prob: 0.0735, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 2, Desired Suffixes: 2
Item1: 0p/1s, Item2: 3p/1s, Exclusive: 0c/2c1a, Prob: 0.0702, Annul Prob: 0.2593, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 2, Desired Suffixes: 2
Item1: 1p/0s, Item2: 2p/2s, Exclusive: 0c/2c1a, Prob: 0.0702, Annul Prob: 0.2593, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 2, Desired Suffixes: 2
Item1: 1p/1s, Item2: 2p/1s, Exclusive: 0c/2c1a, Prob: 0.0702, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 2, Desired Suffixes: 2
Item1: 0p/2s, Item2: 3p/1s, Exclusive: 0c/1c2a, Prob: 0.0693, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 2, Desired Suffixes: 3
Item1: 1p/1s, Item2: 2p/2s, Exclusive: 0c/1c2a, Prob: 0.0693, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 2, Desired Suffixes: 3
Item1: 1p/2s, Item2: 2p/1s, Exclusive: 0c/1c2a, Prob: 0.0693, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 2, Desired Suffixes: 3
Item1: 1p/2s, Item2: 2p/2s, Exclusive: 2c/0c2a, Prob: 0.0684, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 3, Desired Suffixes: 4
Item1: 1p/3s, Item2: 2p/2s, Exclusive: 2c/0c1a, Prob: 0.0684, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 5
Item1: 0p/2s, Item2: 3p/1s, Exclusive: 0c/1c1a, Prob: 0.066, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 2, Desired Suffixes: 3
Item1: 0p/3s, Item2: 3p/0s, Exclusive: 0c/1c1a, Prob: 0.066, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 2, Desired Suffixes: 3
Item1: 1p/2s, Item2: 2p/1s, Exclusive: 0c/1c1a, Prob: 0.066, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 2, Desired Suffixes: 3
Item1: 1p/3s, Item2: 2p/0s, Exclusive: 0c/1c1a, Prob: 0.066, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 2, Desired Suffixes: 3
Item1: 0p/2s, Item2: 3p/0s, Exclusive: 0c/1c2a, Prob: 0.0618, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 2, Desired Suffixes: 2
Item1: 1p/0s, Item2: 2p/2s, Exclusive: 0c/1c2a, Prob: 0.0618, Annul Prob: 0.2593, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 2, Desired Suffixes: 2
Item1: 1p/2s, Item2: 2p/0s, Exclusive: 0c/1c2a, Prob: 0.0618, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 2, Desired Suffixes: 2
Item1: 0p/1s, Item2: 3p/1s, Exclusive: 0c/2c0a, Prob: 0.0605, Annul Prob: 0.4444, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 2
Item1: 0p/2s, Item2: 3p/0s, Exclusive: 0c/2c0a, Prob: 0.0605, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 2
Item1: 1p/0s, Item2: 2p/2s, Exclusive: 0c/2c0a, Prob: 0.0605, Annul Prob: 0.4444, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 2
Item1: 0p/1s, Item2: 3p/1s, Exclusive: 0c/1c1a, Prob: 0.0493, Annul Prob: 0.4444, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 2, Desired Suffixes: 2
Item1: 0p/2s, Item2: 3p/0s, Exclusive: 0c/1c1a, Prob: 0.0493, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 2, Desired Suffixes: 2
Item1: 1p/0s, Item2: 2p/2s, Exclusive: 0c/1c1a, Prob: 0.0493, Annul Prob: 0.4444, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 2, Desired Suffixes: 2
Item1: 1p/2s, Item2: 2p/0s, Exclusive: 0c/1c1a, Prob: 0.0493, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 2, Desired Suffixes: 2
Item1: 0p/1s, Item2: 3p/1s, Exclusive: 1c/2c0a, Prob: 0.0481, Annul Prob: 0.4444, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 2
Item1: 1p/0s, Item2: 2p/2s, Exclusive: 1c/2c0a, Prob: 0.0481, Annul Prob: 0.4444, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 2
Item1: 0p/1s, Item2: 3p/1s, Exclusive: 0c/0c2a, Prob: 0.038, Annul Prob: 0.4444, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 2, Desired Suffixes: 2
Item1: 1p/0s, Item2: 2p/2s, Exclusive: 0c/0c2a, Prob: 0.038, Annul Prob: 0.4444, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 2, Desired Suffixes: 2

-------------------------------------
3p/3s
Item1: 2p/3s, Item2: 3p/2s, Exclusive: 0c/0c0a, Prob: 0.3249, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 5
Item1: 2p/3s, Item2: 2p/3s, Exclusive: 2c/0c0a, Prob: 0.2592, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 6
Item1: 3p/1s, Item2: 3p/2s, Exclusive: 0c/3c0a, Prob: 0.2592, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 3p/2s, Item2: 3p/2s, Exclusive: 0c/2c0a, Prob: 0.2592, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 1p/3s, Item2: 2p/3s, Exclusive: 2c/0c0a, Prob: 0.2052, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 6
Item1: 2p/1s, Item2: 3p/2s, Exclusive: 0c/3c0a, Prob: 0.2052, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 2p/2s, Item2: 2p/3s, Exclusive: 2c/0c0a, Prob: 0.2052, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 5
Item1: 2p/2s, Item2: 3p/1s, Exclusive: 0c/3c0a, Prob: 0.2052, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 2p/2s, Item2: 3p/2s, Exclusive: 0c/2c0a, Prob: 0.2052, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 2p/3s, Item2: 3p/0s, Exclusive: 0c/3c0a, Prob: 0.2052, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 2p/3s, Item2: 3p/1s, Exclusive: 0c/2c0a, Prob: 0.2052, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 3p/1s, Item2: 3p/2s, Exclusive: 0c/2c0a, Prob: 0.2052, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 3p/1s, Item2: 3p/2s, Exclusive: 0c/2c1a, Prob: 0.2016, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 1p/3s, Item2: 3p/2s, Exclusive: 0c/0c0a, Prob: 0.1767, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 5
Item1: 2p/3s, Item2: 3p/1s, Exclusive: 0c/0c0a, Prob: 0.1767, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 3p/2s, Item2: 3p/2s, Exclusive: 0c/1c1a, Prob: 0.1728, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 4
Item1: 1p/2s, Item2: 2p/3s, Exclusive: 2c/0c0a, Prob: 0.1624, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 5
Item1: 1p/3s, Item2: 2p/2s, Exclusive: 2c/0c0a, Prob: 0.1624, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 5
Item1: 2p/1s, Item2: 3p/2s, Exclusive: 0c/2c0a, Prob: 0.1624, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 2p/2s, Item2: 3p/1s, Exclusive: 0c/2c0a, Prob: 0.1624, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 2p/1s, Item2: 3p/2s, Exclusive: 0c/2c1a, Prob: 0.1596, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 2p/2s, Item2: 3p/1s, Exclusive: 0c/2c1a, Prob: 0.1596, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 2p/3s, Item2: 3p/0s, Exclusive: 0c/2c1a, Prob: 0.1596, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 3p/1s, Item2: 3p/2s, Exclusive: 0c/1c2a, Prob: 0.144, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 2p/2s, Item2: 3p/2s, Exclusive: 0c/1c1a, Prob: 0.1368, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 4
Item1: 2p/3s, Item2: 3p/1s, Exclusive: 0c/1c1a, Prob: 0.1368, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 4
Item1: 2p/1s, Item2: 3p/2s, Exclusive: 0c/1c2a, Prob: 0.114, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 2p/2s, Item2: 3p/1s, Exclusive: 0c/1c2a, Prob: 0.114, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 1p/1s, Item2: 3p/2s, Exclusive: 0c/3c0a, Prob: 0.1116, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/2s, Item2: 3p/1s, Exclusive: 0c/3c0a, Prob: 0.1116, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/2s, Item2: 3p/2s, Exclusive: 0c/2c0a, Prob: 0.1116, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 1p/3s, Item2: 3p/0s, Exclusive: 0c/3c0a, Prob: 0.1116, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/3s, Item2: 3p/1s, Exclusive: 0c/2c0a, Prob: 0.1116, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 2p/0s, Item2: 2p/3s, Exclusive: 0c/3c0a, Prob: 0.1116, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 2p/1s, Item2: 2p/2s, Exclusive: 0c/3c0a, Prob: 0.1116, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 2p/1s, Item2: 2p/3s, Exclusive: 2c/0c0a, Prob: 0.1116, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 2p/1s, Item2: 2p/3s, Exclusive: 0c/2c0a, Prob: 0.1116, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 2p/2s, Item2: 2p/2s, Exclusive: 0c/2c0a, Prob: 0.1116, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 2p/2s, Item2: 3p/1s, Exclusive: 0c/1c1a, Prob: 0.1083, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 2p/3s, Item2: 3p/0s, Exclusive: 0c/1c1a, Prob: 0.1083, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 1p/3s, Item2: 3p/1s, Exclusive: 0c/0c0a, Prob: 0.0961, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 0p/3s, Item2: 3p/2s, Exclusive: 1c/0c0a, Prob: 0.0883, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 5
Item1: 1p/1s, Item2: 2p/3s, Exclusive: 2c/0c0a, Prob: 0.0883, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 1p/1s, Item2: 3p/2s, Exclusive: 0c/2c0a, Prob: 0.0883, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/2s, Item2: 2p/2s, Exclusive: 2c/0c0a, Prob: 0.0883, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 1p/2s, Item2: 3p/1s, Exclusive: 0c/2c0a, Prob: 0.0883, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/3s, Item2: 2p/1s, Exclusive: 2c/0c0a, Prob: 0.0883, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 2p/1s, Item2: 2p/2s, Exclusive: 0c/2c0a, Prob: 0.0883, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 2p/3s, Item2: 3p/0s, Exclusive: 0c/1c0a, Prob: 0.0883, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/1s, Item2: 3p/2s, Exclusive: 0c/2c1a, Prob: 0.0868, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 1p/2s, Item2: 3p/1s, Exclusive: 0c/2c1a, Prob: 0.0868, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 1p/3s, Item2: 3p/0s, Exclusive: 0c/2c1a, Prob: 0.0868, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 2p/0s, Item2: 2p/3s, Exclusive: 0c/2c1a, Prob: 0.0868, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 2p/1s, Item2: 2p/2s, Exclusive: 0c/2c1a, Prob: 0.0868, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 3p/2s, Item2: 3p/2s, Exclusive: 0c/0c2a, Prob: 0.0864, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 3, Desired Suffixes: 4
Item1: 1p/2s, Item2: 3p/2s, Exclusive: 0c/1c1a, Prob: 0.0744, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 4
Item1: 1p/3s, Item2: 3p/1s, Exclusive: 0c/1c1a, Prob: 0.0744, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 4
Item1: 2p/1s, Item2: 2p/3s, Exclusive: 0c/1c1a, Prob: 0.0744, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 4
Item1: 2p/2s, Item2: 2p/2s, Exclusive: 0c/1c1a, Prob: 0.0744, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 4
Item1: 2p/2s, Item2: 3p/2s, Exclusive: 0c/0c2a, Prob: 0.0684, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 3, Desired Suffixes: 4
Item1: 2p/3s, Item2: 3p/2s, Exclusive: 0c/0c1a, Prob: 0.0684, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 5
Item1: 1p/1s, Item2: 3p/2s, Exclusive: 0c/1c2a, Prob: 0.062, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 1p/2s, Item2: 3p/1s, Exclusive: 0c/1c2a, Prob: 0.062, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 2p/1s, Item2: 2p/2s, Exclusive: 0c/1c2a, Prob: 0.062, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 1p/2s, Item2: 3p/1s, Exclusive: 0c/1c1a, Prob: 0.0589, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 1p/3s, Item2: 3p/0s, Exclusive: 0c/1c1a, Prob: 0.0589, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 2p/0s, Item2: 2p/3s, Exclusive: 0c/1c1a, Prob: 0.0589, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 3
Item1: 0p/2s, Item2: 3p/2s, Exclusive: 1c/0c0a, Prob: 0.0481, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 0p/3s, Item2: 3p/1s, Exclusive: 1c/0c0a, Prob: 0.0481, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 1p/3s, Item2: 3p/0s, Exclusive: 0c/1c0a, Prob: 0.0481, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 2p/0s, Item2: 2p/3s, Exclusive: 0c/1c0a, Prob: 0.0481, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/2s, Item2: 3p/2s, Exclusive: 0c/0c2a, Prob: 0.0372, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 3, Desired Suffixes: 4
Item1: 1p/3s, Item2: 3p/2s, Exclusive: 0c/0c1a, Prob: 0.0372, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 5
Item1: 2p/2s, Item2: 2p/2s, Exclusive: 0c/0c2a, Prob: 0.0372, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 2, Eldritch Annuls: 3, Desired Suffixes: 4
Item1: 2p/2s, Item2: 2p/3s, Exclusive: 0c/0c1a, Prob: 0.0372, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 1, Eldritch Annuls: 3, Desired Suffixes: 5
Item1: 0p/1s, Item2: 3p/2s, Exclusive: 0c/3c0a, Prob: 0.036, Annul Prob: 0.2593, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 0p/2s, Item2: 3p/1s, Exclusive: 0c/3c0a, Prob: 0.036, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 0p/3s, Item2: 3p/0s, Exclusive: 0c/3c0a, Prob: 0.036, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 0p/3s, Item2: 3p/1s, Exclusive: 0c/2c0a, Prob: 0.036, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 1p/0s, Item2: 2p/3s, Exclusive: 0c/3c0a, Prob: 0.036, Annul Prob: 0.2593, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/1s, Item2: 2p/2s, Exclusive: 0c/3c0a, Prob: 0.036, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/1s, Item2: 2p/3s, Exclusive: 0c/2c0a, Prob: 0.036, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 1p/2s, Item2: 2p/1s, Exclusive: 0c/3c0a, Prob: 0.036, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/3s, Item2: 2p/0s, Exclusive: 0c/3c0a, Prob: 0.036, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/3s, Item2: 2p/1s, Exclusive: 0c/2c0a, Prob: 0.036, Annul Prob: 0, Multimods: 1, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 4
Item1: 0p/1s, Item2: 3p/2s, Exclusive: 0c/2c0a, Prob: 0.0285, Annul Prob: 0.2593, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 0p/2s, Item2: 3p/1s, Exclusive: 0c/2c0a, Prob: 0.0285, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/0s, Item2: 2p/3s, Exclusive: 2c/0c0a, Prob: 0.0285, Annul Prob: 0.2593, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/1s, Item2: 2p/2s, Exclusive: 0c/2c0a, Prob: 0.0285, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/2s, Item2: 2p/1s, Exclusive: 0c/2c0a, Prob: 0.0285, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
Item1: 1p/3s, Item2: 2p/0s, Exclusive: 2c/0c0a, Prob: 0.0285, Annul Prob: 0, Multimods: 0, Aspect Suffix Count: 0, Eldritch Annuls: 0, Desired Suffixes: 3
